1,How Constitutional Rights Can Make a Difference Worldwide,6
2,Foreword by Dikgang Moseneke,6
2,CONTENTS,12
2,PART TWO: SOCIAL AND ECONOMIC RIGHTS THAT ARE FUNDAMENTAL TO EQUALITY,13
3,9. The Right to Education: A Foundation for Equal Opportunities,13
2,LIST OF ILLUSTRATIONS,14
3,MAPS,14
3,The Urgency of Advancing Equality,24
4,CHANGES IN LEGAL RIGHTS IN OUR LIFETIME,25
4,THE DIGNITY OF EVERY HUMAN BEING,25
4,WHY CONSTITUTIONS,26
5,A Statement of Values,27
5,Dismantling Discriminatory Laws,27
5,Domesticating Global Treaty Commitments,27
5,Protecting against Backsliding,27
5,Setting the Terms of the Debate,28
5,A Tool for Civic Engagement,29
4,DO OUR CONSTITUTIONS VALUE EVERY PERSON?,29
4,THE CHAPTERS,30
5,Chapter 3: Why Addressing Gender Is Foundational,30
5,Chapter 4: One in Thirty: Protecting Fundamental Rights for the World’s Migrants and Refugees,31
5,Chapter 5: Negotiating the Balance of Religious Freedom and Equal Rights,31
5,Chapter 7: From Nondiscrimination to Full Inclusion: Guaranteeing the Equal Rights of People with Disabilities,33
5,Chapter 8: Ensuring Rights and Full Participation Regardless of Social and Economic Position,34
5,Chapter 9: The Right to Education: A Foundation for Equal Opportunities,35
5,Chapter 11: How Far Has the World Come?,36
5,"Chapter 12: Each of Us, All of Us: Taking Action to Strengthen Rights Globally",37
4,A FEW WORDS ABOUT THIS BOOK,37
5,Our Approach to Case Law,37
5,Our Approach to Legal Terminology,38
5,How We Hope You Will Use This Book,38
4,Historic Exclusion and Persisting Inequalities,42
5,Advancing Equal Rights on the Basis of Race and Ethnicity,42
6,THE PERSISTENCE OF RACIAL DISCRIMINATION IN PRACTICE,44
6,CURRENT CONSTITUTIONAL PROTECTIONS,45
5,Equal Rights on the Basis of Language,48
6,"South Africa: Dismantling Language Discrimination, a Relic of Apartheid",49
6,Mexico: Addressing the Impact of Language Discrimination on Indigenous Peoples,50
5,Expansion of Equal Rights over Time,51
4,BEYOND DIRECT DISCRIMINATION: ADDRESSING SPECIFIC CHALLENGES,51
5,Addressing Segregation,51
6,United States: The Promise—and Pitfalls—of Brown v. Board of Education,53
6,"Namibia, Sierra Leone, and New Zealand: Divergent Approaches to Segregation",54
5,Addressing Indirect Discrimination,55
6,South Africa: Indirect Discrimination Is Unconstitutional,56
6,United Kingdom: Measures Have to Be Justified,56
6,United States: The Constitution Prohibits Only “Intentional” Discrimination,57
6,Lessons for Protecting against Indirect Discrimination across Contexts,58
5,The Case for Affirmative Measures—and Its Implications for Human Rights,59
6,Questions That Arise in the Design of Affirmative Measures,60
6,South Africa: Targeted and Time-Bound Action to Address Economic Inequalities,61
6,United States: Advancing Diversity through Holistic Evaluations,63
6,Rwanda and Brazil: The Rapid Change Associated with Quotas—but Not without Risks,64
6,India: A Commitment to Periodic Evaluation of Progress,65
5,CONCLUSION,66
5,Why Addressing Gender Is Foundational,68
6,CONSTITUTIONS’ ABILITY TO ADDRESS LAWS AND POLICIES FUELING GENDER INEQUALITY,70
7,Zimbabwe: Addressing Gender Discrimination Embedded in Child Marriage Legislation,70
7,Nepal: Reforming Laws to Support Greater Equality in Private Relationships,71
6,ADVANCING GENDER EQUALITY IN CONSTITUTIONS,72
7,Building a Universal Foundation: Gender Equality Provisions Governing State Action,72
6,Reducing Discrimination in the Private Sector,74
7,Zimbabwe: Pregnancy Discrimination in Private Schools,75
7,Across Contexts: Constitutional Approaches to Reaching Private-Sector Gender Discrimination,76
6,Equal Rights within the Family and Reproductive Health,77
7,Equal Rights in the Family: Current Constitutional Approaches,77
7,Reproductive Rights in Constitutions,77
7,United States: A Long Road to Women’s Equal Rights,79
7,Older Constitutions and Newer Rights,81
6,DESIGNING PROTECTIONS FOR WOMEN’S EQUAL RIGHTS: IMPORTANT GAPS AND MORE DIFFICULT QUESTIONS,81
7,Questions of Language: Sex vs. Gender,82
7,Questions of Impact: Accounting for Real Differences without Sanctioning Discrimination,84
8,Germany: Legal Approaches to Advancing Gender Equality at Home,85
8,South Africa: When a Ruling Benefiting Women Nevertheless Reinforces Stereotypes,86
7,Affirmative Measures and “Unfair” Discrimination in Constitutions,86
7,Addressing Gender Equality Loopholes: Constitutional Exceptions for Religious and Customary Law,87
8,Zimbabwe: Reforming the Constitution to Strengthen Women’s Rights,89
8,South Africa: Ensuring Gender Equality Takes Precedence over Discriminatory Customary Laws,90
7,Moving Forward: Women’ Role in Reforming Laws,91
8,Text and Interpretation,91
6,UNFINISHED BUSINESS,91
4,One in Thirty,94
5,Protecting Fundamental Rights for the World’s Migrants and Refugees,94
6,MIGRATION IN CONTEXT: WHO MIGRATES AND WHY?,95
6,CONSTITUTIONAL APPROACHES AND IMPACTS,96
7,Access to Education,96
8,Strong Protections for Universal Education in International Law,98
8,The Right to Education for Noncitizens in Constitutions,99
7,Access to Employment,100
8,Rights to Work and Nondiscrimination,102
7,Access to Health Systems,106
8,What Are the Arguments against Health Rights for Migrants and Refugees?,107
7,Nondiscrimination on the Basis of Citizenship,111
7,Restrictions on Other Rights,113
8,Freedom of Movement,113
7,Rights to Due Process,115
6,ADDRESSING STATELESSNESS,116
7,The Practical Consequences of Statelessness,116
7,THE ABILITY TO EXERCISE RIGHTS,118
6,CONCLUSION,119
6,Negotiating the Balance of Religious Freedom and Equal Rights,120
7,PERSISTING QUESTIONS—and MOVES TOWARD GLOBAL CONSENSUS,121
7,EQUAL RIGHTS ON THE BASIS OF RELIGION: WHAT IS THE CHALLENGE?,122
8,International Agreements on Respecting Religious Freedom While Guaranteeing Human Rights to All,122
7,The State of the World’s Constitutions,125
7,HOW CONSTITUTIONS CAN GUARANTEE EQUAL RIGHTS AND EQUAL TREATMENT ACROSS RELIGIONS,126
8,Nondiscrimination on the Basis of Religion,128
8,No Role for Religion in Governance or Support for Particular Faiths,131
8,Freedom of Religion—and Freedom to Not Believe,131
9,Protections for the Rights of Others,133
8,Religion Governs Public Life,135
8,Religion Governs Family Life,135
8,"Religious Law Can Supersede Constitution, or Laws Cannot Contradict Religion",136
9,The Risks for Equality of Making Religious Law Supreme,136
9,Constitutions That Limit Freedom of Religion for Specific Groups,137
10,Broad Restrictions on Practice by Religious Minorities,137
10,Targeting Proselytism,138
10,Exclusionary Provisions,138
8,HOW CONSTITUTIONS CAN SET UNEQUAL NORMS,141
8,IMPLEMENTING RELIGIOUS FREEDOMS IN THE COURTS,145
