1,What is administrative law?,5
2,The three arms of government,6
3,The ‘administrative state’,7
4,Naturalization and aliens ... Immigration and emigration The influx of criminals,10
1,Early history of Australian migration laws,10
2,Current structure of migration legislation,13
3,Who is an ‘alien’?,14
4,Taylor,14
5,Shaw,16
1,Other issues relating to the scope of the immigration and aliens powers,20
2,Cunliffe v Commonwealth,21
2,Immigration detention cases,22
1,The Al Masri/Al Kateb litigation,23
2,(c) is in Australia; and,23
3,(d) has not been granted an entry permit; and,23
4,Other litigation prior to 2014,30
5,B v Minister for Immigration and Multicultural and Indigenous Affairs*,30
2,S4/2014 v Minister for Immigration and Border Protection,31
3,Facts,32
3,Validity of the grant of the temporary visas,32
1,Chapter 2. Administrative Decision-Making Under the Migration Act 1958,38
2,Structure of the Migration Act 1958 Prior to 1989,38
3,Immigration Detention,33
4,Implications of the Decision,34
1,Effect of the Administrative Decisions (Judicial Review) Act 1977,40
2,Codification of procedures in the Migration Act,48
3,The Migration Amendment Act 1989 and the Migration (1989) Regulations,48
4,The Migration Reform Act 1992 and the Migration Regulations 1994,52
1,Universal visa requirement,53
2,Classes and subclasses,54
2,Validity and grant criteria,54
3,(1) the health criteria for it (if any) have been satisfied; and,56
1,Part XXX.6 — Duration of the visa,57
1,Code of Procedure for Deciding Visa Applications,57
2,Judicial Review,58
3,The Effect of ‘Outsourcing’,60
4,Outsourcing of the Department’s Information Technology and Communication Functions,62
5,BACKGROUND,63
2,The detention services contract,67
3,History,68
4,Structure,69
2,The Electronic Travel Authority,65
2,Medical information processing,66
2,General,69
3,in a culturally responsive framework;,70
3,develops and implements a health care plan for each facility;,70
2,Self-harm,70
2,Hunger strikes,71
1,Chapter 3. Primary Decision-Making Procedures under the Migration Act 1958 and Migration Regulations 1994,82
2,Criticism from government bodies,71
2,Criticism from academics,74
3,Application of Section 57,84
1,Visa Granting Conditions,85
2,(a) the visa can be granted when the applicant is in the migration zone; and,85
3,Review of Visa Refusal Decision,85
1,Provisions on Security and Disclosure,86
3,Disclosure of Cabinet Deliberations,86
4,(11) involve the disclosure of deliberations or decisions of the Cabinet or of a committee of the Cabinet; or ,86
1,Visa Sections and Procedures,88
2,Sections 58 and 61,88
3,Section 63: Decision Timing,88
4,Decision-making and Notification,88
1,Cancellation procedures,91
2,Subdivision C,92
3,(1) that the decision can be reviewed;,90
3,(11) the time in which the application for review may be made;,90
3,(111) who can apply for the review;,90
4,(b) its holder has not complied with a condition of the visa; or,93
4,(11) the health or safety of an individual or individuals; or,93
1,Subdivision F,95
2,Section 140,97
3,Specialised cancellation powers,99
1,Cancellation of business visas — Section 134,99
2,Cancellation of regional sponsored employment visas — Section 137Q,100
3,Employment does not commence,100
4,Employment terminates within 2 years,100
5,Notification of cancellation decisions,101
1,Section 501,102
2,Refusal or Cancellation of Visa on Character Grounds,102
3,Specific powers Powers requiring provision of natural justice,102
4,Decision of Minister or Delegate — Natural Justice Applies,102
5,the Minister reasonably suspects that the person does not pass the character test; and,103
6,Refusal or cancellation without prior notice,104
1,Sections 501A—501CA,105
2,The character test,106
3,(a) the person has a substantial criminal record (as defined by subsection (7)); or,106
3,(ab) the person has been convicted of an offence against section 197A; or,106
1,Part 2 — The role of policy in departmental decision-making,109
2,(iv) incite discord in the Australian community or in a segment of that community; or,107
2,(1) convicted the person of one or more sexually based offences involving a child; or,107
2,(v) acrime that is otherwise of serious international concern; or,108
2,Section 499 directions,110
1,Direction 65,110
2,Other directions,113
2,e Direction No 65 (signed 22/12/2012) — Visa refusal and cancellation under s 501,114
3,The Procedures Advice Manual,114
3,Condition 8503,115
1,PAM commentary,116
2,Section 19 of the PAM chapter entitled “Reg 2.05 — Conditions applicable to visas — Waiver of ‘no further application’ conditions’ sets out the following examples on situations in which an individual’s circumstances,116
3,(1) over which the person had no control; and,116
4,Is the PAM inconsistent with the Act and Regulations?,117
2,There has to be a reasonable argument that the blanket prohibition on decision makers interpreting pregnancy as a situation beyond the control of the expectant mother is ultra vires the legislation. This is for the following,117
4,(c) Minister has not waived that condition under subsection 41(2A); and,115
1,Migration Series Instructions,118
2,The purpose of policy and fettering of administrative decision-making,118
3,Appendix 1 — The Migration Amendment (Character and General Visa Cancellation) Act 2014,121
2,Amendments to the character test,121
3,This amendment seems to be already covered by the definition of 'substantial criminal record' in s 501(7)(e) of the Act.,123
1,Non-character matters,126
2,Clarifying that s 117(2) of the Migration Act does not apply to new grounds for cancellation of a permanent visa,127
3,Removal of reference to the convention,130
4,Internal flight,132
1,Temporary protection visas,133
2,Jurisdiction 1992 1993 % 2000 2001 %,136
1,‘Fast-track’ RRT processing,137
2,(11) subsection 36(1B) or (1C); or,138
3,(111) paragraph 36(2C)(a) or (b). ‘Fast-track applicants’ are then separated into ‘excluded fast track review applicants’ and ‘fast track review applicants’ as follows:,138
1,Safe haven enterprise visas,140
2,Children born in Australia,143
2,Actions taken at sea,143
1,Chapter 4. Merits Review of Migration Decisions,149
2,Part 1 — History of merits review of migration decisions in Australia,149
3,Beginnings — the Administrative Appeals Tribunal (AAT),149
4,Internal review,149
5,The Migration Review Office (MIRO) and Immigration Review Tribunal (IRT),150
1,Migration Review Structure,151
2,A. Migration Internal Review Office,151
3,B. Immigration Review Tribunal (IRT),151
2,The Refugee Review Tribunal (RRT),153
2,The Migration Review Tribunal (MRT) and Codes of Procedure,154
1,Part 2 — Nature of merits review,156
1,Part 3 — Tribunal processes,164
2,The Migration Legislation Amendment (Procedural Fairness) Act 2002,165
3,Review tribunals are part of the executive,156
3,Institutional bias,158
3,The ‘duty to inquire’,161
1,Sections 359A and 424A,168
2,Breach of ss 359A or 424A is a Jurisdictional Error,169
3,place on the respective tribunals?,170
3,Sections 359A and 424A apply to information taken into account in the decision,170
4,Sections 359A and 424A do not apply to information provided by the applicant,170
1,Part 4 — Ministerial intervention,175
2,History of intervention powers,176
3,in the ‘other powers’ figure is explained by the Department as follows:+4,177
3,Sections 359A and 424A do not apply to every step in the Tribunals’ reasoning,171
3,Relaxation of the strict compliance approach?,174
1,Ministerial intervention in practice,178
2,set out in some detail as follows:,178
1,Criticism of the ministerial intervention powers,181
2,follows:,181
1,Part 5 — Other review bodies,182
2,Ombudsman Powers and functions generally,182
3,The ‘Immigration Ombudsman’,185
4,year.=2,186
5,has not gone unnoticed either. Right Now comments as follows:*2,187
1,The Australian Human Rights Commission,187
2,General powers and responsibilities,187
3,AHRC reports into immigration detention,189
1,Chapter 5. Judicial Review of Administrative Decisions — General Principles,197
2,Part 1 — The meaning of ‘Judicial Review’,197
3,Why does Judicial Review exist at all?,199
4,The shared common law,199
5,51 (1988) 2 FC 552 (CA),192
6,Minister of Employment and Immigration v Sethi (1988) 52 DLR (4th) 681.,192
7,(2009) 2 FCR 243.,192
8,(11) Ensure that fair procedures are followed;,198
9,(111) Ensure that the decision made is rational and reasonable in all the circumstances.,198
1,The constitutional baseline set by Marbury v Madison,200
2,Attorney-General (Western Australia) v Marquet the High Court stated as follows:,201
3,A consequence of constitutional entrenchment,201
1,Part 2 — Constitutional entrenchment in Australia,202
2,The judicial power of the Commonwealth,202
1,‘Judicial power’ and ‘merits review’,204
2,‘Merits review’ and ‘review of the merits’ distinguished,205
3,Sun v Minister for Immigration and Ethnic Affairs,206
3,The Guo litigation,208
4,Kirby J concurred as follows:,209
1,Part 3 - Common law grounds of judicial review,212
2,Procedural errors,212
3,Failure to hear the ‘other side’,212
1,Bias,213
2,Procedural legitimate expectations,214
2,Substantive errors,216
3,Failure to take a relevant consideration into account and taking irrelevant considerations into account,216
3,acts’ 22,217
1,The sum of all substantive review: Unreasonableness,220
2,No evidence,218
2,Inflexible application of policy,219
2,Improper exercise of power,220
3,History in the High Court prior to 2013,222
1,‘embraced’ the Wednesbury test in Australia.,223
