1,MIPLC Studies,1
1,Second Generation Patents in Pharmaceutical Innovation,1
1,Hyewon Ahn,1
1,Nomos,1
2,MIPLC Studies,3
2,Edited by,3
2,"Prof. Dr. Christoph Ann, LL.M. (Duke Univ.)",3
2,Technische Universität München,3
2,Prof. Robert Brauneis,3
2,The George Washington University Law School,3
2,"Prof. Dr. Josef Drexl, LL.M. (Berkeley)",3
2,Max Planck Institute for Intellectual Property and Competition Law,3
2,Prof. Dr. Thomas M.J. Möllers,3
2,University of Augsburg,3
2,"Prof. Dr. Dres. h.c. Joseph Straus,",3
2,Max Planck Institute for Intellectual Property and Competition Law,3
2,Volume 19,3
1,Hyewon Ahn,4
1,Second Generation Patents in Pharmaceutical Innovation,4
1,Nomos,4
2,1. Edition 2014,5
2,Acknowledgements,6
2,Inhaltsverzeichnis,8
2,List of Abbreviations,16
1,INTRODUCTION,22
2,"PHARMACEUTICAL INVENTIONS, INNOVATIONS & PRODUCTS",29
2,SPECIFICITIES IN PHARMACEUTICALS AND RECENT DEVELOPMENTS,60
1,STANDARDS OF PATENTABILITY FOR PHARMACEUTICAL SELECTION INVENTIONS,96
2,EPO,101
2,German,101
2,British,102
2,United States,103
2,Korea,103
2,EPO,105
2,In the United Kingdom,105
2,In the United States,106
2,Prior art,108
2,claimed invention,108
2,novel/granted invention,108
2,Species invention,108
2,Genus invention,108
2,Overlap,108
2,EPO,105
2,"In taking this view the Board is aware that the two enantiomers, far from falling merely intellectually within the definition of the structure in question, actually exist unseparated in the racemate. Generally, the latter can also be separated by converting the enantiomers into a mixture of diastereomers, e.g. using optically active substances, then resolving the mixture and recovering the enantiomers from the resulting products. These considerations are immaterial to the question of novelty, however, and will be more usefully applied to the examination as to inventive step.",120
2,The present invention embraces such optically active isomers and mixtures thereof,120
2,"These principles which refer to the disclosure content of a prior publication in the field of mechanics are applicable in the field of chemistry, provided that a chemical compound is viewed as prejudicial to novelty, when a prior publication or a document with earlier priority date conveys to the skilled person a concrete indication to the compound in question, that is that a skilled person easily reads this compound in his thoughts and because of this indication he is directly put in the position of laying his hands on the compound in question. It is not necessary to that the compound has actually already been prepared. The mere possibility of its preparation and, thus thereby being made available suffices (referring  α-Aminobenzylpenicillin,  Fluoran,  and  Herbicid  wirksames  Enantiomer).",121
2,"We are like dwarfs on the shoulders of giants, so that we can see more than they, and things at a greater distance, not by virtue of any sharpness on sight on our part, or any physical distinction, but because we are carried high and raised up by their giant size.",135
