1,MIPLC Studies,1
1,Bioethics and the Patent Eligibility of Human Embryonic Stem,1
2,Cells-Related Inventions in Europe,1
3,e —____. UND UNA THE GEORGE WASHINGTON,3
1,Bioethics and the Patent Eligibility of Human Embryonic Stem Cells-Related Inventions in Europe,4
1,Introduction,5
2,Background to the Science A. What Are Stem Cells?,8
3,Il Background to the Science,14
4,What Are Stem Cells?,14
5,Source of stem cells,14
1,Background to the Science,15
2,Adult Stem Cells,15
3,II. Background to the Science,15
4,1. Adult Stem Cells,15
5,2. ESCs,15
6,3. iPSCs,16
7,III. Legal Provisions Applicable to the Patent Eligibility of hESC-Related Inventions,18
2,B. TRIPs,19
3,IV. Ethics and Stem Cell Related Patents,22
4,A. Ethics and Patent Law,22
5,1. Patent Law Isolated from Morality Based Provisions? A Look into the Legislative Discretion,23
1,A Closer Look at the EPC,26
2,Moral Status of Human Embryos and Its Implications for the hESC Research,31
3,Debate on whether Human Embryo Has Human Dignity,32
4,Specific Examples of Immorality in the Biotech Directive,29
5,Double-Edged Sword: A Need of Compromise Considering Different Methods of Obtaining hESCs,33
1,Research on Embryos Within 14 days After Fertilisation,33
2,Research with Supernumerous Embryos,34
2,Research with Embryos from SCNT,35
3,The Panorama in Europe,36
3,2. The Patent Eligibility of hESC-related Inventions,37
1,The Destruction of Human Embryos for hESCs,38
2,Destruction of Human Embryos for hESCs,38
1,Creation of Human Embryos for hESCs,40
2,Creation of Human Embryos for hESCs,40
1,Application of the EPC 1. Lack of Uniform Moral Standard,41
2,Application of the EPC,42
3,Attempts to Create a Uniform Morality Standard,43
1,VI. EPO’s Web of Precedents,48
2,A. University of Edinburgh Case,48
3,The Rationale,51
4,an integral part of the industrial or commercial exploitation of the claimed invention,53
5,VII. CJEU’s Briistle Judgment,56
1,Background,56
2,cells were obtained from oocytes after nuclear transfer,56
3,cells obtained from embryonic germ cells,56
4,The Rationale,58
5,Comparison of WARF and Briistle Cases,63
1,E. Implications of the CJEU’s Judgment to the Future of hESC-Related Inventions,67
2,Implications of the CJEU’s Judgment to the Future of hESC-Related Inventions,67
2,Germany,68
3,The EPO,71
1,VII. Conclusion,73
1,outlined in the Horizon 2020 program,74
2,To conclude patent law should preserve its incentivizing role of seminal technology,74
2,The development cycle until the birth,76
3,inner cell mass,76
2,TWO PATH FOLLOWED BY STEM CELLS: SELF COPYING AND DIFFERENTIATION stem cell,77
3,self copying stem cell differentiated stem cell to specialized cell,77
1,ANNEX III,78
1,blood stem cell,79
2,ANNEX V,80
3,SOMATIC CELL NUCLEAR TRANSFER (SCNT),80
4,hESCs from nuclear transfer,80
5,INDUCED PLURIPOTENT STEM CELLS (iPSCs),81
6,‘genetic reprogramming’ = add certain genes to the cell,81
1,List of Works Cited,82
1,Articles,82
2,What Happened to the Stem Cells?,83
2,Biotechnology and Patents,84
3,Patenting Human Genes and Living Organisms — The Legal Situation in,83
4,Monographies,84
5,Ethics of Emerging Technologies,84
6,International Treaties,85
1,The Oxford English Dictionary,87
2,MIPLC Class Materials,87
3,Protection of Biotechnological Inventions,87
