1,MIPLC Studies 19,1
2,Hyewon Ahn,1
2,Second Generation Patents in,1
2,Pharmaceutical Innovation,1
2,Second Generation Patents in Pharmaceutical Innovation,4
3,"a.t.: Augsburg, Univ., Diss., 2013",5
3,ISBN 978-3-8487-0874-1,5
1,Acknowledgements,6
1,INTRODUCTION,8
2,"PHARMACEUTICAL INVENTIONS, INNOVATIONS & PRODUCTS",8
3,1. Basic and second generation inventions a) Improvement inventions b) Selection inventions,8
2,D. Pharmaceutical products in the market,9
2,C. Proposals on the breadth of patents,13
2,F. Conclusion,14
2,A. Overview,22
2,A. Overview,24
2,B. Outline of the dissertation,26
1,"Il. PHARMACEUTICAL INVENTIONS, INNOVATIONS & PRODUCTS",29
2,A. Cumulative nature of inventions,29
3,1. Basic and second generation inventions,30
3,a) Improvement inventions,31
3,b) Selection inventions,31
2,B. Inventions and innovations in pharmaceutical field 1. Inventions and patents in pharmaceutical field,33
3,a) Product invention and the absolute character of its protection,34
3,b) Hierarchy of pharmaceutical patents,35
3,2. Innovations in pharmaceutical field,37
4,a) Invention v. innovation,37
4,b) NMEs as the core of pharmaceutical innovation,38
2,C. Second generation inventions and patents in pharmaceuticals,39
3,1. Product inventions and patents a) Species selection inventions,40
3,Markush type claim,41
3,A species claim,43
3,b) Optical isomers,44
3,c) Crystalline forms,47
3,d) Metabolites and prodrugs,48
4,e) Esters and salts,50
4,f) Dosage forms,50
4,g) Combinations of active ingredients,51
4,b) Dosage regime,53
3,3. Process inventions a) Process,53
4,b) Intermediates,54
2,"1. New medical entities, new molecular entities",55
2,2. Similar or equivalent “me-too” products,55
2,3. Second generation products,57
2,4. Generic drugs,58
2,E. Summary,59
1,IH. SPECIFICITIES INPHARMACEUTICALS AND RECENT DEVELOPMENTS,60
2,A. Innovating and inventing in pharmaceutical industry,60
3,1. Specificities in the drug development process a) Highly regulated industry,60
3,b) R&D —a costly and lengthy road to a medicine,61
3,"Figure 3: R&D, a long and costly process?*4",62
3,c) Uncertainties in post-invention development,65
4,(1) Scientific uncertainty: Unpredictability of substances,65
4,(2) Regulatory and market uncertainties,66
3,d) Information rich chemicals,67
3,b) Prescription based purchase: A disconnection between choosers and payers,69
2,c) Information asymmetry and high loyalty to a medicine,70
2,d) Pricing,71
2,B. Challenges and overcoming efforts,77
3,1. Decreased R&D productivity,79
3,2. Dearth of new medical entities a) Significance of NMEs,81
